Taqman miRNA primer name,Our name,miRNA grouping,bs.ChAT,bs.ChAT.1,bs.ChAT.2,bs.Syn,bs.Syn.1,bs.Syn.2,bs.GFAP,bs.GFAP.1,bs.GFAP.2,bs.Lyz2,bs.Lyz2.1,bs.Lyz2.2,sc.ChAT,sc.ChAT.1,sc.ChAT.2,sc.Syn,sc.Syn.1,sc.Syn.2,sc.GFAP,sc.GFAP.1,sc.GFAP.2,sc.Lyz2,sc.Lyz2.1,sc.Lyz2.2,bs.ago.Syn,bs.ago.ChAT,bs.ago.GFAP,bs.ago.Lyz2,sc.ago.Syn,sc.ago.ChAT,sc.ago.GFAP,sc.ago.Lyz2,mean_bs.ChAT,detectable_BS.ChAT,mean_bs.GFAP,detectable_BS.GFAP,mean_bs.Lyz2,detectable_BS.Lyz2,mean_bs.Syn,detectable_BS.Syn,mean_bs.ago,detectable_BS.ago,mean_sc.ChAT,detectable_SC.ChAT,mean_sc.GFAP,detectable_SC.GFAP,mean_sc.Lyz2,detectable_SC.Lyz2,mean_sc.Syn,detectable_SC.Syn,mean_sc.ago,detectable_SC.ago,pSI_BS.ChAT,pSI_BS.GFAP,pSI_BS.Lyz2,pSI_BS.Syn,pSI_BS.ago,pSI_SC.ChAT,pSI_SC.GFAP,pSI_SC.Lyz2,pSI_SC.Syn,pSI_SC.ago,log2FC_ChATvsGFAP_bs,adj.p.value_ChATvsGFAP_bs,log2FC_ChATvsLyz2_bs,adj.p.value_ChATvsLyz2_bs,log2FC_ChATvsSyn_bs,adj.p.value_ChATvsSyn_bs,log2FC_ChATvsago_bs,adj.p.value_ChATvsago_bs,log2FC_GFAPvsLyz2_bs,adj.p.value_GFAPvsLyz2_bs,log2FC_GFAPvsSyn_bs,adj.p.value_GFAPvsSyn_bs,log2FC_GFAPvsago_bs,adj.p.value_GFAPvsago_bs,log2FC_Lyz2vsSyn_bs,adj.p.value_Lyz2vsSyn_bs,log2FC_Lyz2vsago_bs,adj.p.value_Lyz2vsago_bs,log2FC_Synvsago_bs,adj.p.value_Synvsago_bs,log2FC_ChATvsGFAP_sc,adj.p.value_ChATvsGFAP_sc,log2FC_ChATvsLyz2_sc,adj.p.value_ChATvsLyz2_sc,log2FC_ChATvsSyn_sc,adj.p.value_ChATvsSyn_sc,log2FC_ChATvsago_sc,adj.p.value_ChATvsago_sc,log2FC_GFAPvsLyz2_sc,adj.p.value_GFAPvsLyz2_sc,log2FC_GFAPvsSyn_sc,adj.p.value_GFAPvsSyn_sc,log2FC_GFAPvsago_sc,adj.p.value_GFAPvsago_sc,log2FC_Lyz2vsSyn_sc,adj.p.value_Lyz2vsSyn_sc,log2FC_Lyz2vsago_sc,adj.p.value_Lyz2vsago_sc,log2FC_Synvsago_sc,adj.p.value_Synvsago_sc,Family Conservation?,pSI_BS.vs_non_neuron.Syn,pSI_SC.vs_non_neuron.Syn,pSI_BS.vs_non_neuron.ChAT,pSI_SC.vs_non_neuron.ChAT,0957 Ntg bs,0357 Ntg bs,0424 Ntg bs,0957 Ntg sc,0357 Ntg sc,424 Ntg sc
mmu_miR_509_3p_002521,miR-509-3p,miR-509,23.466694967099,40.1046106345181,39.6818959819607,41.8726312605941,40.959394969293,40.6800642484512,39.8977588924222,40.1073419542203,35.4158492015185,39.1254514050979,33.8324271589379,35.5067643416982,40.1319817303661,30.0794513373472,40.372826638174,33.7804437221139,40.7436906140417,35.226003567593,39.3658543433274,39.2491149886285,34.1108122976638,39.1477875635474,39.0662007012728,24.1496538484739,41.6111212015949,41.5749777061383,40.0488745560842,36.4261669048221,39.7008563856076,41.5251055854089,41.4077151696559,39.6124061017141,34.4177338611926,FALSE,38.47365001605367,FALSE,36.154880968578,FALSE,41.17069682611277,FALSE,39.91528509215988,FALSE,36.861419901962435,FALSE,37.57526054320657,FALSE,34.1212140377647,TRUE,36.58337930124953,FALSE,40.561520810596626,FALSE,NA,NA,NA,NA,NA,NA,NA,0.11879084158415841,NA,NA,4.05591615486109,0.463116027803095,1.73714710738545,0.874835650341407,6.75296296492016,0.253327463989806,5.49755123096728,0.252545946348161,-2.31876904747563,0.727406740671923,2.69704681005907,0.692913949868912,1.44163507610619,0.834471422741989,5.0158158575347,0.351217781479887,3.76040412358182,0.437530503285797,-1.25541173395288,0.884193714311491,0.713840641244111,0.966750138454061,-2.74020586419774,0.705822958689776,-0.278040600712941,0.977702046063552,3.70010090863418,0.476991923831774,-3.45404650544185,0.552786436813967,-0.991881241957053,0.858713554406553,2.9862602673900698,0.567794582098813,2.4621652634848,0.678900191680051,6.44030677283192,0.171905890195886,3.97814150934712,0.546409795527443,-1,NA,NA,NA,NA,40,40,38.058186,40,40,40
mmu_miR_509_5p_002520,miR-509-5p,miR-509,24.0152552078093,40.6147922583441,40.8143038366006,39.8987943710083,40.1207946309379,40.0244447897708,40.6478401788556,38.2018400485473,40.7676476501821,40.0617805934633,40.1351262143151,40.445266970847,40.9703492182872,26.3642182766418,41.2043366926618,40.0105311238519,36.4997112930918,40.2372250496567,41.006980408665,39.8372147940423,40.8012291682352,40.4171926436177,40.2171265824158,40.280802552985,40.5388053716609,40.5749993488098,40.3094793902424,40.4168505155255,40.6707868463175,40.4182350246449,40.4107586480634,40.4352972468569,35.148117100918,FALSE,39.872442625861666,FALSE,40.21405792620847,FALSE,40.01467793057233,FALSE,40.46003365655965,FALSE,36.179634729196934,FALSE,40.54847479031417,FALSE,40.30504059300617,FALSE,38.9158224888668,FALSE,40.48376944147067,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72432552494367,0.279349677794087,5.06594082529048,0.2878279342164,4.86656082965429,0.350835590895757,5.31191655564164,0.181057171757836,0.34161530034681,0.967736012626214,0.142235304710624,0.988053664590434,0.587591030697979,0.938103715807288,-0.199379995636185,0.976863559093073,0.245975730351169,0.967717439036764,0.445355725987355,0.949416700527795,4.36884006111724,0.370001706203129,4.12540586380924,0.389865282972274,2.73618775966989,0.657040719990419,4.30413471227376,0.302278641619729,-0.243434197307998,0.968145969403893,-1.63265230144735,0.726978829110307,-0.0647053488434821,0.986469810432417,-1.38921810413935,0.806150774853305,0.178728848464516,0.978842031333829,1.56794695260387,0.794029720158803,0,NA,NA,NA,NA,40,40,30.807623,40,40,40
mmu_miR_511_002549,miR-511-5p,miR-511,40.4655122486433,38.0614912156966,38.0909095411187,39.7708706006303,39.5311017782836,39.8007573342055,38.1862987150428,38.5673689545456,37.9515801804053,38.6462619715894,32.3083504563828,38.3813737399339,38.0340198737809,34.922055151662,38.0569138470804,39.7114902631759,39.3749369137528,39.8801027042901,37.6158036072488,38.0546993882086,37.8521641413894,38.5259706609489,38.508474573719,38.6302352870584,36.411032530342,36.080924751558,35.5344027444815,37.4189711032243,37.9260295563471,36.3046373672389,34.8901975796753,40.1599147765079,38.8726376684862,FALSE,38.23508261666457,FALSE,36.44532872263537,FALSE,39.700909904373134,FALSE,36.36133278240145,FALSE,37.00432962417443,FALSE,37.8408890456156,FALSE,38.5548935072421,FALSE,39.65550996040626,FALSE,37.3201948199423,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.637555051821607,0.769744056411364,-2.42730894585083,0.187199939799685,0.828272235886928,0.7623983894124,-2.51130488608478,0.105813702186044,-1.78975389402922,0.334162853069858,1.46582728770854,0.457232463863587,-1.87374983426317,0.256786938927482,3.25558118173775,0.046112980555153,-0.0839959402339545,0.969167451894255,-3.33957712197171,0.0709638197852742,0.836559421441166,0.763808126448296,1.55056388306764,0.422908858423108,2.6511803362318,0.18166629301436,0.315865195767863,0.870715492608358,0.714004461626473,0.753859103170549,1.81462091479063,0.280094611352761,-0.520694225673303,0.791952239262328,1.10061645316416,0.550836021337952,-1.23469868729978,0.460151075449515,-2.33531514046393,0.214318228197908,-1,NA,NA,NA,NA,40,40,40,40,40,40
mmu_miR_532_3p_002355,miR-532-3p,miR-532,25.0171875033834,25.0795845552904,24.0209040031991,24.7330222010782,24.147365235162,24.1353985748108,23.3394710297811,23.4529929984372,23.4651470999408,22.9654294951801,22.7261285940862,22.0624517056246,24.2955942696311,24.3816353916491,25.8630292562648,24.1536495986125,24.4772992431733,24.533675415645,24.3095943202319,23.5743052201945,24.009255666961,22.6673212012651,22.5539350741165,23.7662238540471,24.9096131316815,24.5677845893439,24.7874110458047,23.377369743081,24.5881781928463,24.9178820611898,24.4396262009954,23.6571338709487,24.7058920206243,TRUE,23.419203709386366,TRUE,22.5846699316303,TRUE,24.338595337017,TRUE,24.410544627477776,TRUE,24.846752972515,TRUE,23.964385069129133,TRUE,22.995826709809567,TRUE,24.388208085810266,TRUE,24.40070508149505,TRUE,0.7718736559139785,0.4808661202185792,0.30644380403458216,0.6537301369863013,0.7107276422764227,0.7500889830508475,0.6119789915966387,0.3418997524752475,0.5982913279132791,0.6424750692520775,-1.28668831123794,0.0371359488157005,-2.12122208899401,0.00115076868367087,-0.367296683607304,0.706564586991472,-0.295347393146514,0.671115072163855,-0.834533777756068,0.213786976094711,0.919391627630638,0.166688002017561,0.991340918091428,0.0955886533250858,1.75392540538671,0.00480590694395449,1.8258746958475,0.00183801557486158,0.0719492904607896,0.94315902181395606,-0.88236790338588,0.178829132362532,-1.85092626270545,0.00522364411234954,-0.458544886704708,0.611289417649687,-0.446047891019948,0.4913320959038,-0.968558359319566,0.124754685767032,0.423823016681173,0.511971085135471,0.436320012365932,0.496531109404529,1.39238137600074,0.0263887386326729,1.4048783716855,0.0150836654158837,0.0124969956847599,0.983906883096737,1,0.7863551912568306,0.7006878378378378,0.8121246648793565,0.7633760563380282,32.69304,32.23347,29.442167,33.863186,32.93769,30.792679
mmu_miR_532_5p_001518,miR-532-5p,miR-532,23.7474569935129,23.6198895854042,24.2462755643962,22.6250505959756,22.3619367131544,22.2638464363372,21.297029109097,21.9202096332077,21.3263893848742,20.5848394214459,21.4625174794165,21.2812449457372,23.6193098619655,23.1663648498918,24.0856614347839,22.6272727087815,22.9215948174775,22.9808685382711,21.8365688307674,21.6365838262356,21.740010121644,22.535878826298,21.6217791612387,23.3456449721432,22.5265505220977,22.3266076642123,22.9152034035339,22.4049009867065,22.41840171749,22.24383048145,22.2067301581787,22.138231783229,23.871207381104433,TRUE,21.514542709059633,TRUE,21.109533948866535,TRUE,22.4169445818224,TRUE,22.5433156441376,TRUE,23.62377871554707,TRUE,21.73772092621567,TRUE,22.501100986559965,TRUE,22.84324535484337,TRUE,22.251798535086927,TRUE,0.9321075268817204,0.4000532786885246,0.33318299711815563,0.5585890410958904,0.6412859078590786,0.8395805084745763,0.43806442577030813,0.5656014851485148,0.6249756097560976,0.43493628808864265,-2.35666467204476,1.05662018590557e-5,-2.76167343223787,1.83394031137883e-6,-1.45426279928201,0.00414241660616149,-1.32789173696678,0.00279042630201993,-0.405008760193105,0.452397660002032,0.902401872762752,0.0645299247513288,1.02877293507798,0.0204430367939924,1.30741063295586,0.00521858315560777,1.43378169527109,0.00127070420129039,0.126371062315233,0.875581592853848,-1.88605778933143,1.17351418632706e-4,-1.12267772898715,0.0232199460437125,-0.780533360703732,0.161901525011076,-1.37198018046015,0.00218772023873727,0.763380060344282,0.10529523235955,1.1055244286277,0.0146257887994438,0.514077608871286,0.254736840304625,0.342144368283417,0.50959737285141,-0.249302451472996,0.615567099807275,-0.591446819756413,0.271890811695829,1,0.7541215846994536,0.7023662162162162,0.902411528150134,0.7698774647887324,31.443054,32.88702,31.317434,37.5224,35.430588,35.40673
mmu_miR_539_001286,miR-539-5p,miR-539,22.563578741095,22.0483535036945,22.4948441474354,23.0946226497086,22.9421822975972,22.4774130383461,25.352733318783,24.4913444072888,25.0024112673178,24.5616698453943,24.8643590674806,24.8576042533831,22.4286308659483,22.2742451593908,22.5676588371146,23.1022298502081,22.8278876594224,23.2079634985337,26.7669417479377,27.7088045218864,27.6968726642876,24.5504235065432,29.7097371109141,25.4096677991426,23.1957274151643,22.5502206608417,23.1693507379548,22.4543325170631,23.3202851078906,22.6859887499697,23.2036381033998,22.7714392846468,22.368925464074966,TRUE,24.9488296644632,TRUE,24.761211055419334,TRUE,22.838072661883967,TRUE,22.842407832755974,TRUE,22.4235116208179,TRUE,27.390872978037233,TRUE,26.556609472199966,TRUE,23.046027002721402,TRUE,22.995337811476723,TRUE,0.28249193548387097,0.8770327868852459,0.8958731988472622,0.41274931506849316,0.38264634146341464,0.1513319209039548,0.9457591036414565,0.9618341584158416,0.3313780487804878,0.28707894736842104,2.57990420038822,0.00764076662185725,2.39228559134433,0.0164968484030807,0.469147197809001,0.7623983894124,0.473482368680998,0.662796020185926,-0.187618609043895,0.911783778459809,-2.11075700257922,0.0351654750013418,-2.10642183170722,0.0218752789155542,-1.92313839353533,0.0434234023502231,-1.91880322266333,0.0293727869705709,0.00433517087199676,0.996291950511292,4.96736135721935,5.49661129069574e-6,4.13309785138206,2.35454397690587e-4,0.622515381903504,0.669065140854394,0.571826190658815,0.574218450301455,-0.834263505837288,0.43653461681875,-4.34484597531584,3.3879279777255e-5,-4.39553516656053,1.47892948122679e-5,-3.51058246947855,7.19190792010007e-4,-3.56127166072324,2.90229555514351e-4,-0.0506891912446897,0.973907809601052,0,0.18154098360655738,0.05143108108108108,0.1974490616621984,0.04470281690140845,31.987644,32.770653,33.469337,32.004147,30.793005,30.03081
mmu_miR_540_3p_001310,miR-540-3p,miR-540,32.5820760514085,32.270282844667,30.9938351198851,33.0568740054137,31.643475169276,32.9200714031185,36.8920514767257,34.3062736305376,36.1849095722741,32.0005945621208,32.4012736617142,33.0177191512041,34.5068852222006,31.5264088139434,31.6092826397925,32.4588208702775,33.6778553688884,33.2977980361283,35.4494668396366,35.7585626025091,35.9152131020766,33.2520414645414,33.4855649775871,32.5688205669811,29.8292908520883,30.3185312417041,29.0107103860013,31.7826268558303,31.6269537632753,30.5002390912872,32.4228913921094,33.1214347704896,31.948731338653534,TRUE,35.7944115598458,FALSE,32.4731957916797,FALSE,32.540140192602735,TRUE,30.235289833906002,TRUE,32.5475255586455,TRUE,35.70774751474077,FALSE,33.102142336369866,TRUE,33.1448247584314,TRUE,31.917879754290375,TRUE,0.42696370967741937,NA,NA,0.6323054794520548,0.06369241192411924,0.3983940677966102,NA,0.619759900990099,0.6575840108401084,0.21637119113573408,3.8456802211922,5.55023464023383e-4,0.524464453026098,0.767377406095323,0.591408853949162,0.737865210929841,-1.71344150474754,0.0854990782677449,-3.32121576816611,0.00333890904554664,-3.25427136724304,0.0041914333028689,-5.55912172593974,3.91018783974152e-6,0.0669444009230631,0.972423962656179,-2.23790595777364,0.021485990180434,-2.3048503586967,0.0499866242271334,3.1602219560953,0.00286759116329278,0.554616777724384,0.732845153557968,0.597299199785894,0.72057080269659,-0.629645804355125,0.574218450301455,-2.60560517837092,0.0144024190340407,-2.5629227563094,0.0134872155265738,-3.78986776045042,2.5343158295417e-4,0.0426824220615103,0.976727744382081,-1.18426258207951,0.248157674945131,-1.22694500414102,0.336958213574584,0,0.31080601092896176,0.42536486486486486,0.2520469168900804,0.31147605633802816,40,40,40,40,40,40
mmu_miR_540_5p_002561,miR-540-5p,miR-540,34.3227101331513,31.3590264450391,30.5750525842805,32.3413572628758,32.320505714238,32.8207699826915,33.9737870189248,32.0531986242819,36.1883388202232,31.7049968063825,32.241566955631,32.6368496317766,30.3013962585689,30.9967443601162,28.6363342501772,32.0328785870966,30.4220367177342,31.6955232754992,35.4296267736802,35.7056041852295,35.8810247582075,32.7916153032578,33.1377388205312,32.0841689435985,33.0157714317103,32.9663911055688,31.5074171846141,32.6517163407179,33.0545848494013,33.0992227624524,32.2194788825556,32.5287214231865,32.0855963874903,TRUE,34.0717748211433,TRUE,32.19447113126337,FALSE,32.49421098660177,TRUE,32.535324015652776,TRUE,29.978158289620765,TRUE,35.67208523903906,FALSE,32.671174355795834,TRUE,31.383479526776664,TRUE,32.72550197939895,TRUE,0.41063440860215056,0.898613387978142,NA,0.5549835616438357,0.5399891598915989,0.047443502824858756,NA,0.7095594059405941,0.36739972899728995,0.6957520775623268,1.98617843365302,0.0783224471582493,0.108874743773093,0.996187474616096,0.408614599111502,0.828236607158826,0.449727628162485,0.719959845502396,-1.87730368987992,0.117985975490314,-1.57756383454151,0.194965849399553,-1.53645080549053,0.157869003579116,0.299739855338409,0.856292390059254,0.340852884389392,0.782105647548543,0.0411130290509831,0.983622428544533,5.69392694941831,6.52784762913171e-6,2.69301606617506,0.0234660420039232,1.40532123715592,0.330103143806462,2.74734368977816,0.00971720618387956,-3.00091088324324,0.00754287812714076,-4.28860571226238,2.28755014877759e-4,-2.94658325964015,0.00468855293213006,-1.28769482901914,0.274846660768933,0.0543276236030933,0.978842031333829,1.34202245262223,0.30954869626021,-1,0.44481420765027324,0.18575405405405404,0.4060254691689008,0.03982676056338028,40,40,40,40,40,40
mmu_miR_541_002562,miR-541-5p,miR-541,26.4407876670349,26.8547490915904,26.119194058166,25.4664084843053,26.4386257985728,26.2619020305104,30.4213199050699,30.435038079512,31.7573866305622,28.7092712250123,29.4629303633208,28.6156021086702,26.4841885385017,26.6166184071667,26.270618084067,25.630053777943,25.6974794511103,25.8890957750107,31.4986528741393,31.8001006145742,31.9122377635876,25.6996955616951,24.9223436598002,26.729178334194,27.5583645563944,27.2453574023476,27.3352436994342,26.7984765453877,27.3849893491227,27.9786470100974,27.4245733409572,26.5710522306624,26.471576938930433,TRUE,30.871248205048033,TRUE,28.9292678990011,TRUE,26.055645437796166,TRUE,27.234360550890976,TRUE,26.457141676578466,TRUE,31.736997084100366,TRUE,25.783739185229766,TRUE,25.738876334688,TRUE,27.339815482709923,TRUE,0.29373924731182793,0.9895327868852459,0.8591815561959654,0.09505479452054795,0.48761246612466125,0.4493276836158192,0.9972899159663866,0.306365099009901,0.2170582655826558,0.6722811634349031,4.39967126611759,3.36501336083786e-8,2.45769096007068,1.16816590449156e-4,-0.415931501134224,0.610248571673408,0.76278361196055,0.1655170172623,-1.94198030604691,0.00167633017022166,-4.81560276725181,3.36272732011351e-8,-3.63688765415704,3.09919638494135e-7,-2.8736224612049,1.81391273923473e-5,-1.69490734811013,0.00193416262430563,1.17871511309477,0.0673397016562048,5.27985540752193,5.27840814412264e-10,-0.673402491348647,0.302059799174319,-0.718265341890436,0.337701383421687,0.882673806131496,0.109552554828102,-5.95325789887057,2.2039494232879e-10,-5.99812074941236,5.29833854964227e-11,-4.39718160139043,6.3754150827487e-9,-0.0448628505417901,0.955577314142475,1.55607629748014,0.00466161792179645,1.60093914802193,0.00960697838413154,0,0.040475409836065575,0.27713783783783785,0.09596380697050938,0.3186183098591549,35.438408,40,40,39.109947,33.49923,40
mmu_miR_542_3p_001284,miR-542-3p,miR-542,35.2183664368687,36.5635242963743,34.5679800177425,34.8238753772107,33.4672783243433,32.9972662554672,32.8671433004996,33.0654975682876,32.1602990114377,34.4077299959336,34.7264713768547,34.4144716294852,35.6067023751217,36.1505247653285,35.0805762467637,33.7634819683541,33.7835235566813,34.1846292304395,31.5077851883487,31.2476841748081,36.0463711666611,35.1718629571022,35.6731047229713,34.6714379899564,35.4464754637252,35.2530038085862,34.1450919950249,35.4068611838956,36.4103864523258,36.0820153638614,35.9113988467453,32.2522006939786,35.44995691699516,FALSE,32.69764662674163,TRUE,34.51622433409116,FALSE,33.7628066523404,TRUE,35.06285811280797,FALSE,35.6126011290713,FALSE,32.933946843272636,TRUE,35.172135223343304,FALSE,33.91054491849163,TRUE,35.164000339227776,FALSE,NA,0.1574153005464481,NA,0.324227397260274,NA,NA,0.23984033613445377,NA,0.29671951219512194,NA,-2.75231029025353,0.0337473487909942,-0.933732582904007,0.588239793125621,-1.68715026465478,0.279823098846858,-0.387098804187211,0.799697569541719,1.81857770734952,0.193384730295928,1.06516002559874,0.500325550134145,2.36521148606631,0.0545764223094156,-0.753417681750776,0.628131888936891,0.546633778716796,0.692022042057583,1.30005146046757,0.484244625048073,-2.67865428579869,0.039089746414123,-0.440465905727969,0.848811006291817,-1.70205621057966,0.301402368955646,-0.448600789843539,0.771927966668031,2.23818838007072,0.0873874383264103,0.97659807521903,0.473835680307578,2.23005349595515,0.0633296234483031,-1.26159030485169,0.365527494436891,-0.0081348841155701,0.994308948282712,1.25345542073612,0.44340600486389,1,0.5646393442622951,0.48044054054054053,NA,NA,36.97563,40,35.7795,40,40,40
mmu_miR_542_5p_002563,miR-542-5p,miR-542,36.6321866658382,37.4005494123876,36.506316557838304,37.1109510513709,34.8788081797859,37.7336541528251,37.9095392203232,34.2112473150135,37.326936699858,36.6929416832205,36.8247353126555,36.4681706950634,36.8310239795851,33.2867320996688,36.7194526391377,38.4921200051925,24.7712167807444,35.7730618279221,36.9566841117737,37.4764972257876,37.3484536558293,36.7658035199204,36.7627302353766,36.4937623874561,36.9227578965031,37.1873909697642,37.180062343539,36.0528019047871,38.2015654818382,35.7713531233376,36.933086279878,29.6498070208085,36.846350878688035,FALSE,36.48257441173157,FALSE,36.661949230313134,FALSE,36.57447112799397,FALSE,36.835753278648355,FALSE,35.612402906130534,FALSE,37.26054499779686,FALSE,36.67409871425103,FALSE,33.01213287128633,TRUE,35.138952976465575,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.02480758807588076,NA,-0.363776466956466,0.9308404535754,-0.184401648374894,0.996187474616096,-0.271879750694062,0.964455971812779,-0.0105976000396808,0.995950537108641,0.179374818581572,0.977424225826155,0.0918967162624044,0.989225031109583,0.353178866916785,0.941382030212547,-0.0874781023191673,0.982863793186323,0.173804048335214,0.967717439036764,0.261282150654381,0.957347059212106,1.64814209166634,0.721216016163225,1.06169580812051,0.834768899295831,-2.60027003484419,0.52896271180185,-0.473449929664945,0.888091409215377,-0.586446283545826,0.910837218613445,-4.24841212651052,0.137390587435733,-2.12159202133128,0.487904743663918,-3.6619658429647,0.227519542261113,-1.53514573778546,0.622399879663445,2.12682010517924,0.5882046083925,-1,NA,0.05242567567567567,NA,NA,40,40,40,40,40,40
mmu_miR_543_002376,miR-543-3p,miR-543,20.5648797030499,20.6493017812883,20.4278957746497,21.234311541865,20.9750701714486,21.0435770661943,24.3513069584639,22.8365956473484,23.5503016387875,23.883015997122,23.7357710819522,22.3181548019978,20.2175029961973,20.1973871039419,20.5541920723682,20.6489050178925,20.5072359275269,20.7056535039782,25.7952212603018,25.9319761259055,25.5915637317276,22.6592015760506,22.2252983240679,21.9307134874411,23.6256185519531,23.4118828472909,23.7825250917389,23.4470198139399,23.60827393196,23.1971949465179,23.2802434513945,23.0857447022464,20.5473590863293,TRUE,23.5794014148666,TRUE,23.312313960357333,TRUE,21.0843195931693,TRUE,23.5667615762307,TRUE,20.3230273908358,TRUE,25.77292037264497,TRUE,22.2717377958532,TRUE,20.6205981497992,TRUE,23.292864258029702,TRUE,0.1571787634408602,0.8287363387978142,0.8129913544668588,0.21244520547945206,0.8552750677506775,0.12720338983050847,0.9740070028011204,0.6316435643564356,0.18163956639566395,0.8148656509695291,3.03204232853734,3.75883224342158e-7,2.76495487402804,2.32165651679304e-6,0.536960506840011,0.367279530578971,3.01940248990142,1.96660078628953e-7,-0.267087454509309,0.653970254584777,-2.49508182169733,9.7156691910719e-6,-0.0126398386359199,0.986601419535062,-2.22799436718802,3.64204804119748e-5,0.254447615873388,0.59892952560387,2.48244198306141,7.30347280309625e-6,5.44989298180916,1.08405314271322e-11,1.9487104050174,2.98025834429682e-4,0.297570758963417,0.676611499394838,2.96983686719389,3.82240888475622e-7,-3.50118257679176,3.73100075528513e-8,-5.15232222284574,3.05236051848503e-11,-2.48005611461527,2.03755632347406e-6,-1.65113964605398,0.00107723036360636,1.02112646217649,0.0214254281621447,2.67226610823047,2.88130847273396e-6,1,0.13507650273224045,0.10822972972972973,0.14447184986595174,0.08994507042253522,30.157642,32.415092,29.817133,30.207361,29.371386,31.61333
mmu_miR_544_002550,miR-544-3p,miR-544,22.7282218194447,22.6613442546824,22.5190916629455,24.4790619651442,24.4134825707496,24.4105508129589,26.0328994407119,24.3828688161596,25.9513884420381,25.3028190006411,25.8541118203192,24.8200466894511,22.2046581585551,21.9262934206171,21.5391207813075,23.7186107641681,23.4869826001497,24.2810746308874,29.1834557165744,27.9144297761178,28.6749839920804,25.2521510951265,29.3747834109832,25.5692168151932,24.9202682333764,25.1947700750659,24.5547398532278,25.4282374263357,24.9773041200633,25.0044055702412,25.1455765865089,25.6011907117334,22.636219245690867,FALSE,25.455718899636533,FALSE,25.325659170137133,FALSE,24.434365116284233,FALSE,25.024503897001452,FALSE,21.8900241201599,TRUE,28.5909564949242,FALSE,26.7320504404343,FALSE,23.828889331735066,TRUE,25.1821192471367,FALSE,NA,NA,NA,NA,NA,0.013822033898305084,NA,NA,0.2957452574525745,NA,2.81949965394563,0.00197622792079866,2.68943992444622,0.00366516024674199,1.79814587059338,0.0724454939841832,2.38828465131055,0.00459579470529246,-0.130059729499415,0.940572223194871,-1.02135378335225,0.316005685789683,-0.431215002635085,0.686097834819885,-0.891294053852835,0.356467145363921,-0.30115527313567,0.753764041380998,0.590138780717165,0.684022421630689,6.70093237476426,1.43428237376537e-8,4.84202632027438,1.56008090891864e-5,1.93886521157514,0.0617587248991617,3.29209512697676,2.85101642096196e-4,-1.85890605448989,0.0382778467669785,-4.76206716318912,3.84889478078289e-6,-3.4088372477875,1.18126862150187e-4,-2.90316110869924,0.00202185052153885,-1.54993119329762,0.0622688062859135,1.35322991540162,0.182150471410112,-1,NA,0.057655405405405404,NA,0.010791549295774647,23.204655,24.563622,23.840132,28.171408,26.184336,25.420792
mmu_miR_546_001312,miR-546,miR-546,36.9995162430168,28.9145936684813,33.9296263744088,20.2705345717124,21.3176665147968,33.0415003620632,39.1130677318722,37.5699833728741,22.8264456475223,28.0520543755132,30.8533527448365,23.2215199391115,37.683339653183,32.7455827309291,25.3766123001694,29.0967035399508,37.3430935677109,42.3175854442046,37.3143208498019,31.0357058800271,34.2299139477184,23.8719806926015,25.1283018220723,34.2336871413512,25.2191489922548,27.0154486615519,31.2931213138303,41.2885533840484,24.3407973671063,31.971795778508,43.7594405394607,26.9704318371053,33.28124542863563,FALSE,33.1698322507562,FALSE,27.375642353153733,FALSE,24.876567149524135,TRUE,31.20406808792135,TRUE,31.935178228093832,FALSE,34.19331355918247,FALSE,27.744656552008333,TRUE,36.2524608506221,FALSE,31.760616380545073,TRUE,NA,NA,NA,0.003078082191780822,0.6302086720867208,NA,NA,0.024290841584158417,NA,0.42503047091412743,-0.111413177879456,0.990940209370612,-5.90560307548193,0.499794130264429,-8.40467827911152,0.327368018231852,-2.07717734071431,0.799697569541719,-5.79418989760248,0.467814843994469,-8.29326510123207,0.286375123077733,-1.96576416283486,0.835657111151691,-2.49907520362959,0.796141056672593,3.82842573476762,0.582122141343226,6.32750093839721,0.535378880537821,2.25813533108864,0.88177229481524,-4.19052167608548,0.664364986621809,4.31728262252827,0.676611499394838,-0.17456184754874501,0.979436552598321,-6.44865700717412,0.39710294073414,2.05914729143963,0.793443063415064,-2.43269717863738,0.76634755128518794,8.50780429861375,0.235198385365408,4.01595982853674,0.577496273331308,-4.49184447007701,0.632173506045335,-1,0.034131147540983606,NA,NA,NA,35.56706,31.088774,29.57415,31.987871,31.613304,32.407608
